Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQuality,LocalAmenities,TransportAccess,Floors,Windows,PreviousSalePrice
102478.8996,-1.1765669428351744,0.5010978118338453,-0.9893698305302911,1.336574312739166,-0.5809600480446996,0.46350993531388873,-1.1887136788725272,0.7826891547746845,-0.14706421007066733,1.465020322396294,0.914334042033967,0.7808785336415169,-0.37388621350352635,-0.4393995807829392,-1.631582093967477,-1.5304966584169166
265452.2969,-1.1765669428351744,1.0966477767824956,-0.9893698305302911,0.8169991142747314,2.7439715316581723,-1.216516427615254,1.1567980493314074,0.2298455098016906,1.0151179978268154,0.30268545958442794,-0.23853921403154574,0.33656983736609514,0.08134495981245851,-0.4393995807829392,0.7512460770240574,-0.5296096909350042
166751.417,-1.1765669428351744,-0.9793767493974355,-0.00990501832624733,0.35557119175035967,0.3110135889526675,0.29921713641545494,0.3286560951819543,0.27237194403038256,-0.15150002002447363,-1.360655809611863,-1.1882629976626071,-0.6838340328935603,-0.8240024298159608,-0.4393995807829392,-0.6103700206853908,-0.9655461118574333
102571.8795,-1.1765669428351744,-0.08274130403485078,-0.9893698305302911,-1.4227425194165984,0.7431326581199242,0.07662689274660957,-0.7829712641450344,-1.2885983476580711,0.33422116991741185,1.22453724733177,-0.06078342565140076,0.18219139205005863,-0.12325332032955695,-0.4393995807829392,-0.9507740451127529,-1.5443253358501676
158572.374,-0.4067784279861565,-0.4322500305827317,-0.9893698305302911,1.579307044488963,0.7353667184943253,0.02892898338899991,-0.1808004921714663,0.767679825046911,1.2413443054709805,-1.6211791409317642,-1.1882629976626071,0.14453811270468403,0.1734141858763659,-0.4393995807829392,-1.631582093967477,-0.45966934932356257
117175.1588,-1.1765669428351744,0.7962327334208519,-0.9893698305302911,1.2365667128422515,-1.46849600525601,0.4423108644882844,-0.7955426790087832,0.4966780382954433,1.3722006991082931,0.04216212826452713,-0.06078342565140076,0.2800899183480329,0.5928406601674978,-0.4393995807829392,-0.7238380288278449,-1.3443836756988334
225509.6491,-1.1765669428351744,0.12027995537996672,-0.00990501832624733,-1.4200280274193964,0.2239241231513076,-0.7236380309199536,-1.2320850601524607,-0.2854748108518694,-1.260452508476268,-0.57908581565216,-0.20298805635551656,-0.16421877792738895,0.74628937027401,-0.4393995807829392,0.6377780688816035,-0.9252398783027778
194451.5922,-0.8433394964628297,-1.1720263054954823,-0.9893698305302911,0.20977439790064362,0.6676921017569629,-0.24135916963745513,0.22777049090037008,0.7076425061358167,1.010682187873006,-0.2584417155661277,-0.13696447781431983,-0.6198234580064232,-0.706358418734302,-0.4393995807829392,-1.631582093967477,-0.5709821212526248
158157.9756,0.16226104101108857,0.22699319840619392,-0.9893698305302911,1.6774216433878288,1.0404572037857134,-1.7994908753193732,-0.8964282832903674,-0.6031722900897437,1.3722006991082931,0.883852890990361,-0.7616491055502588,1.187533950571564,-0.27158707343251837,-0.4393995807829392,-0.26996599625802875,-1.0463934679549267
110465.3245,-1.1765669428351744,-1.1895314484772175,1.9490246060818404,0.880503940209272,-0.35463837895581546,0.40521249054347663,0.8704840758095281,-0.4389035147357772,0.5914981472382275,-2.3025478536145823,0.06110625780927032,0.1068848333593091,0.14272444385506328,-0.4393995807829392,-0.043029979973120684,-1.4170721654046459
137586.1798,-1.020791507512899,-1.1895314484772175,-0.00990501832624733,0.6932754264022627,-1.1084892326121725,-1.1582189828448424,-0.6968570723283549,0.9811458478419134,0.36083602964025596,-0.6792870969290451,-0.08617710970570712,0.0880581936866218,-0.35342638548932476,-0.4393995807829392,-0.043029979973120684,-0.999077098653349
168641.6817,-0.9027328442587038,-1.1895314484772175,-1.968834642734335,-1.1595082296879338,2.0888590532415736,-0.2254598665182522,-1.2333422016388356,1.6290485810908064,-0.9277667619407298,0.2225244345629203,-1.955152256102662,-1.579982081313479,-1.581016066341419,-0.4393995807829392,-1.4046460776825689,-1.1158167301890058
166647.5865,-1.1765669428351744,-1.1895314484772175,-0.00990501832624733,-0.8533778230034854,-0.21096849588223437,-1.3278115494496767,-1.2336564870104294,-0.6265201363329471,-0.1869864996549303,1.5451813474178022,-0.6346806852787266,0.7695825498379048,-1.3815327432029538,-0.4393995807829392,-0.043029979973120684,-1.0837040682921182
208855.8316,0.022784136084360054,0.5257576002226968,-0.9893698305302911,-0.4557761794133234,1.9285478709702806,0.977587402834793,-0.6968570723283549,-0.7207453729573035,-1.932477716478056,-0.1782806905446201,-1.274601523447249,0.012751634995872244,0.74628937027401,-0.4393995807829392,0.29737404445424137,-0.23206998948368873
,-0.04973727870158709,0.023509728273761757,-0.9893698305302911,-1.7385879500910328,-0.22816450505320363,-1.0310245578912163,1.2202836943933388,-0.13788306852876245,0.6469457716608171,0.10228289703065818,0.04079131056582514,-0.10020820304025191,-1.1308998500289846,-0.4393995807829392,-0.043029979973120684,-0.23745938955295307
227867.0347,-0.7127633739855418,-0.7502165119348065,-0.00990501832624733,2.340222011704631,-0.2597829735288566,0.4688097030202897,-0.7936569667792209,-0.33884131655061983,0.38745088936309685,0.5632087909043292,0.15760225721563503,-0.2545866483562884,-0.34831142848577445,-0.4393995807829392,-0.1564979881155747,-0.590474380743115
205562.6791,-1.1663510051953145,-1.1091063546732103,-0.00990501832624733,-1.1176121887311192,0.015907883179906896,-0.20426079569264788,1.0508838791043236,-0.7732780270045112,-1.9102986667090214,-0.31856248433225876,-0.3705863711139392,0.41564172399138205,-0.5938293646561931,-0.4393995807829392,-0.8373060369702988,-1.2881514776115388
144202.7392,0.8388849015674088,-0.7375916397842844,-0.9893698305302911,0.1737716619377542,-0.7784367985242161,-0.6282422122047343,-0.3524003050616376,-0.9550576870408802,-1.3536045175062192,-2.522990672423729,-0.7565703687393974,-1.5573901137062545,0.06088513179825692,-0.4393995807829392,-0.49690201254293676,-0.3090952271848221
272324.5752,-0.7479672602433574,-0.5320617169515557,-0.00990501832624733,-1.29183971455153,-0.6835813930972574,-0.18306172486704353,-0.1779719238271227,0.8652404682774395,-4.8046646615682045,-0.017958640501603926,-0.20298805635551656,-1.2185105995978815,-0.29716185845027027,2.242720258881528,0.5243100607391494,-0.798063772462358
202084.3426,-0.12876401469728369,0.08284675711169605,-0.9893698305302911,-0.510494623356921,0.24944078192113284,-0.8402329204607772,-0.5981714656479269,-0.4355681081296052,-1.3669119473676414,1.084255453544131,-1.1070032086888264,-1.579982081313479,-0.864922085844364,-0.4393995807829392,0.07043802816933334,-0.35733324470385397
196765.808,-1.0984796034040625,1.8019928628776853,-1.968834642734335,-0.02767221785460234,0.19896217435473976,-0.16716242174784016,-0.7072284895909478,0.7134794676966175,0.5427042377463488,0.7836516097134759,-0.27409037170757494,0.21231401552635845,-0.6807836337165497,-0.4393995807829392,-0.043029979973120684,-0.8726406234355185
250155.1266,-1.1765669428351744,1.3773521467871854,-0.9893698305302911,0.3318193867748425,-1.2161029674240438,-0.7183382632135527,-0.8917140027164616,0.3015567518343866,-0.2246908842622917,0.02212187200915011,0.045870047376686325,0.3026818859552579,0.9201979083947233,-0.4393995807829392,0.5243100607391494,-0.18280968616083262
215120.723,-0.774575667935222,-0.729059828249481,0.9695597938777966,-1.0781806207717641,2.344025640939826,-0.8243336173415743,-1.1082566237445348,-0.4589159543728087,0.7245724458524447,-0.3586429968430128,-0.6499168957113103,0.6076734486527932,-0.6194041496739454,2.242720258881528,0.29737404445424137,-0.9680001717507531
160019.0332,-0.6943512013196795,-0.7587145201322678,-0.00990501832624733,0.4785091056236385,0.5439917777206367,0.20382131770023562,2.26371112808449,0.6976362863173009,-0.4287381421374223,1.2846580160979013,-1.4117274173405039,-1.4180729801283678,-1.514521625295264,-0.4393995807829392,0.41084205259669543,-1.5388065492207383
105444.823,-1.1765669428351744,0.22032542509288905,-0.00990501832624733,1.197813767882197,0.4363780429087654,-0.05586729991341746,1.8337687397442806,-0.07284263970841011,0.6181130069610715,0.20248417830754328,-0.9140112098760974,-0.0926775471711768,-0.302276815453821,-0.4393995807829392,0.7512460770240574,-1.003867782241895
159738.251,-1.1765669428351744,1.1984310528698126,0.9695597938777966,-0.3901283334809916,-0.032351884493458175,-1.9531841388050046,-1.1513137196528747,-0.8366507525217775,-0.6926688343889489,1.0642151972887537,-0.4010587919791072,-0.3110665673743503,-0.6040592786632941,-0.4393995807829392,-1.518114085825023,-0.2742129342345666
266242.4441,0.02085837312696082,-0.30121990189126346,-0.9893698305302911,1.172240395908557,-0.8183759165987252,-1.1847178213768477,-0.1217148423118468,0.44581308755132176,-1.5288190106816042,-0.1782806905446201,-0.35535016068135566,-0.8269164944059842,-0.12836827733310724,-0.4393995807829392,0.18390603631178737,-0.576174358153648
,-0.4618740364990551,-1.1895314484772175,-0.00990501832624733,-1.5129993783235638,-0.688573782856571,-1.0416240933040182,2.385653852262853,0.8202124790941188,-0.36663680278412153,0.5832490471597062,-1.3507825756101683,-0.8683351016858966,0.5519210041390946,2.242720258881528,3.247542256158046,-1.4456786440082097
194319.3127,0.3018788554225052,0.5436829818643469,-0.00990501832624733,-0.9608859928926687,-0.018484135162031443,0.5377066832035037,1.828111603055594,0.08141991582704083,0.2610303056795938,0.6834503284365913,-0.9343261571195426,1.1800032947024894,-1.2331989900999925,-0.4393995807829392,-0.38343400440048275,0.4729548146831594
129436.3972,-0.7093110916106926,-1.1895314484772175,-0.00990501832624733,-0.08014049080051933,-0.7335052906903936,-0.6494412830303387,0.7859413108508175,-0.6098431033020875,-1.260452508476268,0.903893147245738,0.513113833975925,1.4172189545783498,-1.0081408819437752,2.242720258881528,1.4320541258787816,-0.793220639792717
276257.7839,-0.9024275403752138,0.24442749931687752,-0.9893698305302911,0.5261555835745254,-0.035680144333000714,-1.4338069035776984,-0.5827714824398346,0.30572601009210154,-0.20472973947015863,1.0441749410333772,-0.3350352134379105,1.2515445254587012,1.3651991677036075,-0.4393995807829392,-0.38343400440048275,-0.851378902754564
238708.4293,0.9469155064946613,0.9965666044444449,-1.968834642734335,0.461722115640942,-1.138443571168054,0.7496973914595466,1.0521410205906985,-0.8416538624310353,-1.1051991600930162,0.8036918659688529,0.1677597308373574,-0.24705599248721327,0.1734141858763659,-0.4393995807829392,-0.49690201254293676,-0.7749038999396513
184681.2764,-0.8202303409740433,-0.5561058634224386,-0.00990501832624733,0.7540657603396015,1.1475162286243277,-0.3102561498206691,-0.243971851861804,0.6209219343753472,1.3722006991082931,0.7235308409473453,-0.4975547913854715,0.7281639425579924,-0.40969091252837925,-0.4393995807829392,-0.7238380288278449,-1.2808189872807123
180015.2789,-0.6887852766745146,0.3190397080128159,-0.9893698305302911,-0.7025449321589604,-0.5804053380714425,1.518163708887704,0.29754184339417594,-0.8558293405072659,1.2768307851014373,-0.2584417155661277,-0.43660994965513594,-0.4918023082321492,-0.6142891926703947,2.242720258881528,2.680202215445776,-0.7071949579663522
152376.5716,-1.1765669428351744,-1.1895314484772175,-0.00990501832624733,0.23199037187774363,1.0554343730636544,-0.6971391923879483,-1.4225419953382552,0.11143857528258796,-0.43539185706813327,0.7235308409473453,-1.8992861511831878,0.33656983736609514,-0.16417297635796013,2.242720258881528,-0.6103700206853908,-1.5423883261398106
244185.9054,-1.1765669428351744,0.6632676489267725,-0.9893698305302911,-0.45945503040953145,-0.319136940667363,0.3204162072410593,2.166282662890437,0.5942386815259718,0.04145771296613963,0.44296725337206705,-0.7819640527937037,0.9465529627611656,1.7795106849911897,2.242720258881528,1.4320541258787816,-0.3772667734474406
105922.2442,-0.7486483227526812,0.2682139393880614,-0.9893698305302911,-1.461531181376616,-1.7125683934891205,-0.16716242174784016,-0.8338854943432171,0.1322848665711624,-0.5618124407516364,-0.4788845343752749,-1.0105072092824618,-1.1055507615617575,-0.2306674174041152,-0.4393995807829392,0.5243100607391494,-0.6571333893517167
203564.234,-0.7398179950455841,-1.1895314484772175,0.9695597938777966,-1.3116269325311336,0.6649185518906777,-0.5063475549575092,1.3676835336707935,2.33281937499308,1.0195538077806217,1.0441749410333772,-0.7514916319285362,-1.6439926562006162,0.10180478782666011,-0.4393995807829392,-0.8373060369702988,-0.7691291386160019
221064.633,0.8756153072426743,-0.0079465969600467,-1.968834642734335,-1.602041859231781,0.2100563738198809,-0.3049563821142682,0.5439415747236528,0.94945948508328,0.8443393146052367,-0.2584417155661277,-0.8073577368480104,-0.5671088669228987,0.5468060471355444,-0.4393995807829392,-0.1564979881155747,-0.5421745885768205
167060.5385,-0.3556987397868578,0.893001030825496,-0.00990501832624733,-0.6528983022101348,-1.507325703384005,1.5764611536581157,-0.5988000363911143,-0.058667161632179644,0.005971233335679806,-1.761460934719403,0.3048856247306125,1.1988299343751763,1.1503709735544911,2.242720258881528,3.8148822968703167,-0.03515991132548696
196234.218,1.3084422743751234,-1.1895314484772175,0.9695597938777966,0.8565735502339387,0.10355205895452392,-0.6865396569751459,-0.3005432187486738,-0.8057982414146871,0.8288139797669132,-0.559045559396783,0.2591769934328605,0.3139778697588701,-0.23578237440766592,2.242720258881528,2.9071382317306838,-0.023284846161244207
237298.1737,-0.443086105207359,1.625631651272152,-1.968834642734335,-1.0237836298278353,-1.7225531730077477,-0.41095173624228987,-1.0554566813167898,1.773304916807742,0.2654661156334001,-1.040011709525831,-1.096845735067104,-1.2185105995978815,0.904853037384072,2.242720258881528,1.4320541258787816,-0.3403089477936783
265916.5792,-1.1765669428351744,-0.2591693567269492,-0.9893698305302911,2.109490191942463,-1.2787851944020927,-0.013469158262208776,-0.8310569259988735,-0.6448648726668925,0.8643004593973698,-0.8596494032274378,0.18807467808080258,1.4322802663165002,-0.27670203043606867,-0.4393995807829392,-0.043029979973120684,-1.5203642202899794
204414.5727,-0.4438141375449124,-0.3943315322981706,-0.9893698305302911,-0.9362412629180717,-1.7153419433554058,0.9298894934771833,-0.4143145232656005,-1.115991055788675,-1.369129852344543,-0.5390053031414059,0.4826414131107575,0.1031195054247717,-0.34831142848577445,-0.4393995807829392,-0.043029979973120684,-1.0719949070847963
100868.9766,-1.1765669428351744,-1.1895314484772175,0.9695597938777966,-0.06735380481369958,0.345405607294606,-0.5540454643151188,0.19634195374099805,-0.47642683905521116,-1.3602582324369303,0.382846484605936,-1.447278575016533,0.07299688194847188,-1.3099233451532484,-0.4393995807829392,-0.38343400440048275,-1.2255790877488293
133676.534,-0.2606083225367609,0.16577648293535324,-0.9893698305302911,0.3002812758073511,-0.7462636200753062,-0.7713359402775632,-0.9489139403465187,-0.6823881969863266,1.3722006991082931,-0.31856248433225876,-1.3050739443124169,0.3139778697588701,0.5161163051142422,-0.4393995807829392,-0.043029979973120684,-1.1332424518912512
152926.0367,-1.1765669428351744,-0.07583447845318592,-0.00990501832624733,-1.3370574365049204,-0.3374423697848462,-1.5080036514673139,1.624768967634457,0.4032866533226301,-0.7525522687653481,1.9459864725253426,-1.7723177309116556,-0.2847092718325882,-1.5247515393023647,-0.4393995807829392,-0.1564979881155747,-1.4316248297688707
195416.5331,-1.1765669428351744,-1.0762969971662364,1.9490246060818404,-0.9514567049023881,0.7314837486815258,1.1683790402652325,-0.1368005401483455,-0.6548710924854083,-1.3380791826678926,1.1042957097995079,1.0768536199815284,-2.0770053686724257,-1.9083733145686443,-0.4393995807829392,1.0916501014514195,-1.1751564871496847
114541.7742,-0.14482769595168365,-0.9904578340804977,0.9695597938777966,0.05233386206292929,-0.544349189809733,0.5536059863227071,0.11557061324141193,1.0561924964807812,-0.9211130470100188,0.10228289703065818,-0.8530663681457619,-1.8623816764037897,-3.0541236833639327,2.242720258881528,-0.043029979973120684,-0.7993628770643949
133765.0137,-1.1765669428351744,-0.40418667443336503,-0.9893698305302911,-0.8266972240309872,-0.41676589596060704,-0.2731577758758619,-1.1550851441119991,1.0011582874789446,-1.2382734587072335,-0.599126071907537,-0.5178697386289166,-0.7666712474533848,-1.1718195060573877,-0.4393995807829392,-0.1564979881155747,-1.4146799651182527
248189.6232,0.19854523331817675,-1.1895314484772175,-0.00990501832624733,0.4549716026479003,0.43804217282853625,0.6013038956803167,-0.7961712497519706,0.9152715673700182,0.025932378127812863,-0.7394078656951761,-0.558499633115807,-0.808089854733297,-0.1079084493189061,-0.4393995807829392,0.18390603631178737,-1.0577970323316037
125803.2263,-0.5275613412776476,-1.1895314484772175,-0.9893698305302911,0.5570865055426429,-0.9764682589769897,-0.05586729991341746,0.1623991336088763,-0.6707142738647249,-0.3976874724607719,-2.162266059826943,-0.009996057542787583,-2.1899652067085498,-0.4403806545496814,2.242720258881528,0.18390603631178737,-0.6774530240978877
139014.6639,0.26012267812671075,-0.7028015789139459,0.9695597938777966,1.4873000525838016,-0.7917498378823858,1.6188592953093244,1.726597428030822,-0.7474286258066788,-1.0320082958551982,-0.8195688907166838,-0.18267310911207138,-1.3728890449139182,-0.11302340632245637,2.242720258881528,0.6377780688816035,0.5477842428466002
167546.7668,-0.1844702309771624,-1.0303684880876867,-0.00990501832624733,-1.1774024466694888,2.271913344416407,0.18262224687463127,-0.27665753050755093,1.5431618609818802,0.18118572651106474,0.02212187200915011,-0.32995647662704886,-0.9925909235256333,0.7360594562669089,-0.4393995807829392,0.5243100607391494,-0.5071749177977064
260609.8094,-0.9726474335779278,0.09424959226250963,-0.00990501832624733,-1.1287916097195958,-1.643229646831987,0.3734138843050704,-0.804656954785001,0.658445258694781,0.20114687130319778,0.883852890990361,0.6451609910583189,-0.5972314903991985,0.7207145852562576,-0.4393995807829392,-0.26996599625802875,-0.09958901303508014
239822.1002,0.5401802789435555,-1.1617373349868807,-0.9893698305302911,-1.7815555010467428,-0.7196375413589668,-0.6918394246815474,-0.8803997293390876,-0.46725447088823846,0.24328706586436546,-0.017958640501603926,-0.9952709988498781,0.1068848333593091,0.7974389403095138,-0.4393995807829392,-0.7238380288278449,-0.726150008097727
177443.8225,-0.12402006204613047,-0.11451742171857719,1.9490246060818404,-0.5471045483191843,-1.4690507152292673,-0.0664668353262194,1.037683893497387,-1.0492829236652368,-2.3294827073437996,0.5832490471597062,0.03063383694410278,-0.058789595760339576,0.5877257031639476,2.242720258881528,0.29737404445424137,0.3163786230450451
213944.3293,1.024627087299939,-1.1895314484772175,-0.00990501832624733,-1.253836826590702,-0.8843864034163165,0.09252619586581294,0.5697129751943376,-0.665711163955467,0.49391032825447,-0.017958640501603926,0.5334287812193702,0.8712464040704164,-0.17951784736861143,2.242720258881528,1.3185861177363276,-0.3446878023821471
,-1.1765669428351744,-1.1895314484772175,-0.00990501832624733,-1.5824689432519563,1.784323277923443,-1.4974041160545115,-0.006057825565357744,-1.1360034954257063,-1.8814659020092726,0.6433698159258372,-0.9038537362543748,0.2612632786753456,0.8895081663734207,-0.4393995807829392,-0.043029979973120684,-0.5947495769751772
266337.8745,-1.1765669428351744,-0.6621468833736804,-0.9893698305302911,-0.5774639982878905,0.4713247712239605,-1.264214336972864,1.9151686509870542,0.3157322299106174,-0.2246908842622917,0.02212187200915011,0.4674052026781735,0.3817537725805448,1.2168654146006457,-0.4393995807829392,0.7512460770240574,-0.8444591083690881
251114.3834,0.6955799556399969,-1.1895314484772175,0.9695597938777966,-0.4794922673888774,-0.5937183774296122,-0.35795405917827927,-0.5139429860608098,0.6292604508907768,-1.054187345624236,-1.7213804222086488,-1.1882629976626071,0.020282290864947365,-0.8137725158088603,-0.4393995807829392,-1.177710061397661,-0.6690713960074615
208975.1804,0.14723069597773203,-0.5015554100149304,-0.00990501832624733,1.4284027196445115,-1.3131772127440309,1.6188592953093244,0.8689126489515596,-0.08368271117846873,-1.4644997663513988,-0.9798909407597,1.417128986309235,-0.7704365753879222,-1.0490605379721782,2.242720258881528,2.453266199160868,0.14908551941139853
192613.5071,-1.1765669428351744,0.3970038219537308,-0.00990501832624733,0.05676277005836411,-0.4750104431525994,-0.3473545237654768,-1.0189995782119183,2.536279177969566,0.5515758576539644,-0.4989247906306519,-0.34011395024877167,-1.3126437979613184,-0.4506105685567824,-0.4393995807829392,-0.26996599625802875,-0.6834553967930089
181103.5026,-0.4667354137207816,-1.1895314484772175,-0.9893698305302911,0.040547252075078796,2.919259883207406,-1.5980997024761319,3.2392529215113983,0.4199636863534895,-0.8922802823102731,0.3227257158398049,0.12712983635046704,0.6265000883254804,-0.8546921718372635,-0.4393995807829392,0.29737404445424137,-1.3831823150953388
210429.3823,-0.3153516573379403,-0.7808949681769268,-0.00990501832624733,0.24516994486415863,-0.1327543896529878,-1.407308065045693,-0.6041428877082075,-0.7691087687467962,-2.1564861191453195,0.903893147245738,-0.8530663681457619,-1.6929419193496031,-0.6347490206845963,-0.4393995807829392,0.18390603631178737,-0.7243727032711115
160474.9654,-0.6022903379903689,-0.045709510958761385,-1.968834642734335,-0.0028846198801527933,-1.3592181405243675,-0.013469158262208776,-0.7754284152267851,1.31635421176219,-0.1869864996549303,-0.8396091469720608,-0.07601963608398431,-0.31859722324342543,-0.6756686767129995,-0.4393995807829392,1.0916501014514195,-1.3267200980677747
138420.4848,0.2481923417564839,-0.21361181704221205,-0.00990501832624733,-0.09710606578303163,-0.04843847371791313,0.050128054214604256,0.4414845435840998,-0.23460986010774768,1.3722006991082931,-0.7193676094397992,-1.4421998382056718,-1.0603668263473076,-0.9109566988763176,2.242720258881528,0.9781820933089656,0.47280528891733514
198341.7797,0.8681471045542255,0.9109928455896313,-0.9893698305302911,1.3778631646966064,-0.3424347595441598,0.5695052894419099,2.462653768303315,-1.4086729854802598,1.3722006991082931,0.14236340954141222,0.20331088851338658,0.4834176268130565,0.9662325214266768,-0.4393995807829392,-0.38343400440048275,0.038725346364850324
115916.9002,-0.574460714764544,-0.9874998742629181,-0.00990501832624733,1.1526317629287697,-0.8560961947802059,-1.7570927336681645,1.4544262962306604,1.6532302789855533,-0.9876501963171258,-0.3386027405876358,-0.8632238417674845,-0.021136316414964967,-1.1718195060573877,-0.4393995807829392,-0.38343400440048275,-0.6297977120542009
232632.9085,-1.1765669428351744,-0.3351456116774619,0.9695597938777966,1.0389088350459923,-0.7673425990590748,0.495308541552295,0.8711126465527155,0.3274061530322191,-2.597849209549133,2.1463890350791117,-0.92416868349782,-1.1996839599251943,0.39847229403258294,-0.4393995807829392,-0.7238380288278449,-0.42549674682119065
240397.6212,-1.1765669428351744,0.19711462548481845,-0.9893698305302911,-0.37562723149593896,-0.1299808397867024,-0.9303289714695956,0.2305990592447137,0.27237194403038256,0.5427042377463488,-0.3987235093537668,-0.5432634226832233,-0.48427165236307407,-1.6014758943556207,2.242720258881528,0.9781820933089656,-1.3258939884516683
136734.5207,-0.46330661626004693,-1.1895314484772175,-1.968834642734335,-0.6856507911763744,0.6072287146719426,-2.2075729887122564,-0.3005432187486738,0.024718003522118094,0.5449221427232535,-1.340615553356486,-1.8027901517768232,-0.31483189530888805,-0.4148058695319295,-0.4393995807829392,-0.38343400440048275,-0.7273510426571316
191467.3252,-0.24445070162590232,-1.015553140380373,-0.00990501832624733,0.3058888448015711,-0.30083151154987964,-0.4586496455998995,2.3215396364577345,0.7693475283499972,0.8066349299978753,0.6433698159258372,-1.8586562566962974,-0.18681074553461363,-0.471070396570984,2.242720258881528,1.3185861177363276,-1.334178487162917
111387.8426,-0.048586517909970685,-0.6143760252899254,-0.00990501832624733,-0.9382056979160469,-0.15494278858327049,-0.813734081928772,0.10865633506635013,-1.3002722707796728,0.9618882783811272,0.9239334035011151,-2.02625457145472,-0.039962956087652275,-0.09767853531180508,-0.4393995807829392,-0.49690201254293676,-0.7829240841100985
237259.4408,-1.1765669428351744,0.08741787821659953,0.9695597938777966,-1.5935054962405801,0.6000174850196005,-0.5752445351407232,2.1744540825518732,0.21316847677083112,-1.6951618839493734,0.14236340954141222,-1.797711414965962,0.4457643474676819,0.6797949292278544,-0.4393995807829392,-0.49690201254293676,-0.5537514247832603
135171.2247,-1.1765669428351744,-1.1895314484772175,-1.968834642734335,0.7340285233602553,-0.7579125295137047,-1.9001864617409938,0.7620556226096946,0.33157541128993406,-2.0522445852308513,0.0020816157537730906,-1.4269636277730877,0.826062468855967,0.09157487381955953,-0.4393995807829392,-0.9507740451127529,-0.5470019907376891
194915.0189,0.033164468123021776,1.5103767300631412,0.9695597938777966,1.5679133215007075,0.3442961873480917,-0.05056753220701649,0.9653982580308316,0.12811560831344745,-0.4198665222298097,0.16240366579678925,0.6959483591669317,0.9917368979756157,1.2270953286077473,-0.4393995807829392,-0.38343400440048275,0.7209856706649207
